id,family_id,product_code,variant_suffix,configuration_type,configuration_name,specifications,bounding_box,page_number,notes,created_at
403,73,1201-40-06,-06,STANDARD,,"{""Artikelnummer"": ""1201-40-06"", ""ID mm"": ""9,8"", ""ID tum"": ""3/8\"""", ""YD mm"": ""20,4"", ""Arb.tr. MPa"": ""192,0"", ""Böjradie mm"": ""250"", ""Vikt kg/m"": ""1,00""}","[173.52000427246094, 672.2382973807199, 537.7999945746528, 685.7125841413225]",39,,2025-10-30 14:15:29
404,73,1201-40-08,-08,STANDARD,,"{""Artikelnummer"": ""1201-40-08"", ""ID mm"": ""12,8"", ""ID tum"": ""1/2\"""", ""YD mm"": ""23,4"", ""Arb.tr. MPa"": ""168,0"", ""Böjradie mm"": ""300"", ""Vikt kg/m"": ""1,16""}","[173.52000427246094, 685.7125841413225, 537.7999945746528, 699.1868709019252]",39,,2025-10-30 14:15:29
405,73,1201-40-12,-12,STANDARD,,"{""Artikelnummer"": ""1201-40-12"", ""ID mm"": ""18,8"", ""ID tum"": ""3/4\"""", ""YD mm"": ""31,4"", ""Arb.tr. MPa"": ""140,0"", ""Böjradie mm"": ""350"", ""Vikt kg/m"": ""1,92""}","[173.52000427246094, 699.1868709019252, 537.7999945746528, 712.6611576625279]",39,,2025-10-30 14:15:29
406,74,1201-46-03,-03,STANDARD,,"{""Artikelnummer"": ""1201-46-03"", ""ID mm"": ""5,0"", ""ID tum"": ""3/16\"""", ""YD mm"": ""13,8"", ""Arb.tr. MPa"": ""280,0"", ""Böjradie mm"": ""220"", ""Vikt kg/m"": ""0,52""}","[173.93142918178015, 265.35201059977214, 535.7929400275735, 281.03201344807945]",40,,2025-10-30 14:15:45
407,74,1201-46-05,-05,STANDARD,,"{""Artikelnummer"": ""1201-46-05"", ""ID mm"": ""8,0"", ""ID tum"": ""5/16\"""", ""YD mm"": ""17,8"", ""Arb.tr. MPa"": ""250,0"", ""Böjradie mm"": ""260"", ""Vikt kg/m"": ""0,83""}","[173.93142918178015, 281.03201344807945, 535.7929400275735, 296.7120162963867]",40,,2025-10-30 14:15:45
408,75,1201-47-05,-05,STANDARD,,"{""Artikelnummer"": ""1201-47-05"", ""ID mm"": ""7,6"", ""ID tum"": ""5/16\"""", ""Arb.tr. MPa"": ""3035"", ""Böjradie mm"": ""300"", ""Vikt kg/m"": ""1,055""}","[173.93142918178015, 638.5770050048828, 535.7929400275735, 656.1570220947266]",40,,2025-10-30 14:15:45
475,76,400-0-04,,STANDARD,,"{""Artikelnr."": ""400-0\u001a-04"", ""Används med"": ""(11S&"", ""Slang ID"": ""14""}",,170,,2025-11-12 17:36:25
476,76,400-0-0,,STANDARD,,"{""Artikelnr."": ""400-0\u001a-0\u0018"", ""Används med"": ""(11S&"", ""Slang ID"": ""\u00181\u0019""}",,170,,2025-11-12 17:36:25
477,76,400-0-0,,STANDARD,,"{""Artikelnr."": ""400-0\u001a-0\u0019"", ""Används med"": ""(11S&"", ""Slang ID"": ""3/8\""""}",,170,,2025-11-12 17:36:25
478,76,400-0-0,,STANDARD,,"{""Artikelnr."": ""400-0\u001a-0\u001b"", ""Används med"": ""(11S&"", ""Slang ID"": ""1""}",,170,,2025-11-12 17:36:25
479,76,400-0-1,,STANDARD,,"{""Artikelnr."": ""400-0\u001a-1"", ""Används med"": ""(11S&"", ""Slang ID"": ""\u00164""}",,170,,2025-11-12 17:36:25
480,76,400-0-1,,STANDARD,,"{""Artikelnr."": ""400-0\u001a-1\u0019"", ""Används med"": ""(11S&"", ""Slang ID"": ""1""}",,170,,2025-11-12 17:36:25
481,77,400-11-0,,STANDARD,,"{""Artikelnr."": ""400-11-0\u0016"", ""Används med"": ""(11S1, S&"", ""Slang ID"": ""\u00161\u0019""}",,170,,2025-11-12 17:36:25
482,77,400-11-04,,STANDARD,,"{""Artikelnr."": ""400-11-04"", ""Används med"": ""(11S1, S&"", ""Slang ID"": ""14""}",,170,,2025-11-12 17:36:25
483,77,400-11-0,,STANDARD,,"{""Artikelnr."": ""400-11-0\u0018"", ""Används med"": ""(11S1, S&"", ""Slang ID"": ""\u00181\u0019""}",,170,,2025-11-12 17:36:25
484,77,400-11-0,,STANDARD,,"{""Artikelnr."": ""400-11-0\u0019"", ""Används med"": ""(11S1, S&"", ""Slang ID"": ""3/8\""""}",,170,,2025-11-12 17:36:25
485,77,400-11-10,,STANDARD,,"{""Artikelnr."": ""400-11-10"", ""Används med"": ""(11S1, S&"", ""Slang ID"": ""5/8\""""}",,170,,2025-11-12 17:36:25
486,77,400-11-1,,STANDARD,,"{""Artikelnr."": ""400-11-1"", ""Används med"": ""(11S1, S&"", ""Slang ID"": ""\u00164""}",,170,,2025-11-12 17:36:25
487,77,400-11-1,,STANDARD,,"{""Artikelnr."": ""400-11-1\u0019"", ""Används med"": ""(11S1, S&"", ""Slang ID"": ""1""}",,170,,2025-11-12 17:36:25
488,77,400-11-0,,STANDARD,,"{""Artikelnr."": ""400-11-0"", ""Används med"": ""(11S1"", ""Slang ID"": ""1 14""}",,170,,2025-11-12 17:36:25
489,77,400-11-4,,STANDARD,,"{""Artikelnr."": ""400-11-4"", ""Används med"": ""(11S1"", ""Slang ID"": ""1 1""}",,170,,2025-11-12 17:36:25
490,77,400-11-,,STANDARD,,"{""Artikelnr."": ""400-11-\u0016"", ""Används med"": ""(11S1""}",,170,,2025-11-12 17:36:25
576,76,4200-07-04,,STANDARD,,"{""Artikelnr."": ""4200-07-04"", ""Används med"": ""EN1SC"", ""Slang ID"": ""1/4\""""}",,170,,2025-11-12 17:41:06
577,76,4200-07-05,,STANDARD,,"{""Artikelnr."": ""4200-07-05"", ""Används med"": ""EN1SC"", ""Slang ID"": ""5/16\""""}",,170,,2025-11-12 17:41:06
578,76,4200-07-06,,STANDARD,,"{""Artikelnr."": ""4200-07-06"", ""Används med"": ""EN1SC"", ""Slang ID"": ""3/8\""""}",,170,,2025-11-12 17:41:06
579,76,4200-07-08,,STANDARD,,"{""Artikelnr."": ""4200-07-08"", ""Används med"": ""EN1SC"", ""Slang ID"": ""1/2\""""}",,170,,2025-11-12 17:41:06
580,76,4200-07-10,,STANDARD,,"{""Artikelnr."": ""4200-07-10"", ""Används med"": ""EN1SC"", ""Slang ID"": ""3/8""}",,170,,2025-11-12 17:41:06
581,76,4200-07-12,,STANDARD,,"{""Artikelnr."": ""4200-07-12"", ""Används med"": ""EN1SC"", ""Slang ID"": ""3/4\""""}",,170,,2025-11-12 17:41:06
582,76,4200-07-16,,STANDARD,,"{""Artikelnr."": ""4200-07-16"", ""Används med"": ""EN1SC"", ""Slang ID"": ""1\""""}",,170,,2025-11-12 17:41:06
583,77,4200-11-03,,STANDARD,,"{""Artikelnr."": ""4200-11-03"", ""Används med"": ""EN1SN, 2SC"", ""Slang ID"": ""3/16\""""}",,170,,2025-11-12 17:41:06
584,77,4200-11-04,,STANDARD,,"{""Artikelnr."": ""4200-11-04"", ""Används med"": ""EN1SN, 2SC"", ""Slang ID"": ""1/4\""""}",,170,,2025-11-12 17:41:06
585,77,4200-11-05,,STANDARD,,"{""Artikelnr."": ""4200-11-05"", ""Används med"": ""EN1SN, 2SC"", ""Slang ID"": ""5/16\""""}",,170,,2025-11-12 17:41:06
586,77,4200-11-06,,STANDARD,,"{""Artikelnr."": ""4200-11-06"", ""Används med"": ""EN1SN, 2SC"", ""Slang ID"": ""3/8\""""}",,170,,2025-11-12 17:41:06
587,77,4200-11-10,,STANDARD,,"{""Artikelnr."": ""4200-11-10"", ""Används med"": ""EN1SN, 2SC"", ""Slang ID"": ""5/8\""""}",,170,,2025-11-12 17:41:06
588,77,4200-11-12,,STANDARD,,"{""Artikelnr."": ""4200-11-12"", ""Används med"": ""EN1SN, 2SC"", ""Slang ID"": ""3/4\""""}",,170,,2025-11-12 17:41:06
589,77,4200-11-16,,STANDARD,,"{""Artikelnr."": ""4200-11-16"", ""Används med"": ""EN1SN, 2SC"", ""Slang ID"": ""1\""""}",,170,,2025-11-12 17:41:06
590,77,4200-11-20,,STANDARD,,"{""Artikelnr."": ""4200-11-20"", ""Används med"": ""EN1SN"", ""Slang ID"": ""1 1/4\""""}",,170,,2025-11-12 17:41:06
591,77,4200-11-24,,STANDARD,,"{""Artikelnr."": ""4200-11-24"", ""Används med"": ""EN1SN"", ""Slang ID"": ""1 1/2\""""}",,170,,2025-11-12 17:41:06
592,77,4200-11-32,,STANDARD,,"{""Artikelnr."": ""4200-11-32"", ""Används med"": ""EN1SN"", ""Slang ID"": ""2\""""}",,170,,2025-11-12 17:41:06
593,78,4200-12-03,,STANDARD,,"{""Artikelnr."": ""4200-12-03"", ""Används med"": ""EN2SN"", ""Slang ID"": ""3/16\""""}",,170,,2025-11-12 17:41:06
594,78,4200-12-04,,STANDARD,,"{""Artikelnr."": ""4200-12-04"", ""Används med"": ""EN2SN"", ""Slang ID"": ""1/4\""""}",,170,,2025-11-12 17:41:06
595,78,4200-12-05,,STANDARD,,"{""Artikelnr."": ""4200-12-05"", ""Används med"": ""EN2SN"", ""Slang ID"": ""5/16\""""}",,170,,2025-11-12 17:41:06
596,78,4200-12-06,,STANDARD,,"{""Artikelnr."": ""4200-12-06"", ""Används med"": ""EN2SN"", ""Slang ID"": ""3/8\""""}",,170,,2025-11-12 17:41:06
597,78,4200-12-08,,STANDARD,,"{""Artikelnr."": ""4200-12-08"", ""Används med"": ""EN2SN"", ""Slang ID"": ""1/2\""""}",,170,,2025-11-12 17:41:06
598,78,4200-12-10,,STANDARD,,"{""Artikelnr."": ""4200-12-10"", ""Används med"": ""EN2SN"", ""Slang ID"": ""5/8\""""}",,170,,2025-11-12 17:41:06
599,78,4200-12-12,,STANDARD,,"{""Artikelnr."": ""4200-12-12"", ""Används med"": ""EN2SN"", ""Slang ID"": ""3/4\""""}",,170,,2025-11-12 17:41:06
600,78,4200-12-16,,STANDARD,,"{""Artikelnr."": ""4200-12-16"", ""Används med"": ""EN2SN"", ""Slang ID"": ""1\""""}",,170,,2025-11-12 17:41:06
601,78,4200-12-20,,STANDARD,,"{""Artikelnr."": ""4200-12-20"", ""Används med"": ""EN2SN"", ""Slang ID"": ""1 1/4\""""}",,170,,2025-11-12 17:41:06
602,78,4200-12-24,,STANDARD,,"{""Artikelnr."": ""4200-12-24"", ""Används med"": ""EN2SN"", ""Slang ID"": ""1 1/2\""""}",,170,,2025-11-12 17:41:06
603,78,4200-12-32,,STANDARD,,"{""Artikelnr."": ""4200-12-32"", ""Används med"": ""EN2SN"", ""Slang ID"": ""2\""""}",,170,,2025-11-12 17:41:06
604,79,4200-21-20,,STANDARD,,"{""Artikelnr."": ""4200-21-20"", ""Används med"": ""EN1SN"", ""Slang ID"": ""1 1/4\""""}",,170,,2025-11-12 17:41:06
605,79,4200-21-24,,STANDARD,,"{""Artikelnr."": ""4200-21-24"", ""Används med"": ""EN1SN"", ""Slang ID"": ""1 1/2\""""}",,170,,2025-11-12 17:41:06
606,79,4200-21-32,,STANDARD,,"{""Artikelnr."": ""4200-21-32"", ""Används med"": ""EN1SN"", ""Slang ID"": ""2\""""}",,170,,2025-11-12 17:41:06
607,80,4200-22-20,,STANDARD,,"{""Artikelnr."": ""4200-22-20"", ""Används med"": ""EN2SN"", ""Slang ID"": ""1 1/4\""""}",,170,,2025-11-12 17:41:06
608,80,4200-22-24,,STANDARD,,"{""Artikelnr."": ""4200-22-24"", ""Används med"": ""EN2SN"", ""Slang ID"": ""1 1/2\""""}",,170,,2025-11-12 17:41:06
609,80,4200-22-32,,STANDARD,,"{""Artikelnr."": ""4200-22-32"", ""Används med"": ""EN2SN"", ""Slang ID"": ""2\""""}",,170,,2025-11-12 17:41:06
610,81,4200-23-03,,STANDARD,,"{""Artikelnr."": ""4200-23-03"", ""Används med"": ""EN1SN/2SN/2SC"", ""Slang ID"": ""3/16\""""}",,170,,2025-11-12 17:41:06
611,81,4200-23-04,,STANDARD,,"{""Artikelnr."": ""4200-23-04"", ""Används med"": ""EN1SN/2SN/2SC"", ""Slang ID"": ""1/4\""""}",,170,,2025-11-12 17:41:06
612,81,4200-23-05,,STANDARD,,"{""Artikelnr."": ""4200-23-05"", ""Används med"": ""EN1SN/2SN/2SC"", ""Slang ID"": ""5/16\""""}",,170,,2025-11-12 17:41:06
613,81,4200-23-06,,STANDARD,,"{""Artikelnr."": ""4200-23-06"", ""Används med"": ""EN1SN/2SN/2SC"", ""Slang ID"": ""3/8\""""}",,170,,2025-11-12 17:41:06
614,81,4200-23-08,,STANDARD,,"{""Artikelnr."": ""4200-23-08"", ""Används med"": ""EN1SN/2SN/2SC"", ""Slang ID"": ""1/2\""""}",,170,,2025-11-12 17:41:06
615,81,4200-23-10,,STANDARD,,"{""Artikelnr."": ""4200-23-10"", ""Används med"": ""EN1SN/2SN/2SC"", ""Slang ID"": ""5/8\""""}",,170,,2025-11-12 17:41:06
616,81,4200-23-12,,STANDARD,,"{""Artikelnr."": ""4200-23-12"", ""Används med"": ""EN1SN/2SN/2SC"", ""Slang ID"": ""3/4\""""}",,170,,2025-11-12 17:41:06
617,81,4200-23-16,,STANDARD,,"{""Artikelnr."": ""4200-23-16"", ""Används med"": ""EN1SN/2SN/2SC"", ""Slang ID"": ""1\""""}",,170,,2025-11-12 17:41:06
618,82,4200-19-04,,STANDARD,,"{""Artikelnr."": ""4200-19-04"", ""Används med"": ""EN4SP/Deltaflex"", ""Slang ID"": ""1/4\""""}",,170,,2025-11-12 17:41:06
619,82,4200-19-06,,STANDARD,,"{""Artikelnr."": ""4200-19-06"", ""Används med"": ""EN4SP/Deltaflex/IsoBar 350"", ""Slang ID"": ""3/8\""""}",,170,,2025-11-12 17:41:06
620,82,4200-19-08,,STANDARD,,"{""Artikelnr."": ""4200-19-08"", ""Används med"": ""EN4SP/Deltaflex /IsoBar 350"", ""Slang ID"": ""1/2\""""}",,170,,2025-11-12 17:41:06
621,82,4200-19-10,,STANDARD,,"{""Artikelnr."": ""4200-19-10"", ""Används med"": ""EN4SP/Deltaflex"", ""Slang ID"": ""5/8\""""}",,170,,2025-11-12 17:41:06
622,82,4200-19-12,,STANDARD,,"{""Artikelnr."": ""4200-19-12"", ""Används med"": ""EN4SP/4SH/Deltaflex./IsoBar 350"", ""Slang ID"": ""3/4\""""}",,170,,2025-11-12 17:41:06
623,82,4200-19-16,,STANDARD,,"{""Artikelnr."": ""4200-19-16"", ""Används med"": ""EN 4SP/ 4SH/ Deltaflex /Isobar350"", ""Slang ID"": ""1\""""}",,170,,2025-11-12 17:41:06
624,82,4200-19-20,,STANDARD,,"{""Artikelnr."": ""4200-19-20"", ""Används med"": ""EN4SP"", ""Slang ID"": ""1 1/4\""""}",,170,,2025-11-12 17:41:06
625,83,4200-20-20,,STANDARD,,"{""Artikelnr."": ""4200-20-20"", ""Används med"": ""EN4SH/Deltaflex /IsoBar 350"", ""Slang ID"": ""1 1/4\""""}",,170,,2025-11-12 17:41:06
626,83,4200-20-24,,STANDARD,,"{""Artikelnr."": ""4200-20-24"", ""Används med"": ""EN4SH/Deltaflex"", ""Slang ID"": ""1 1/2\""""}",,170,,2025-11-12 17:41:06
627,84,4200-26-03,,STANDARD,,"{""Artikelnr."": ""4200-26-03"", ""Används med"": ""P.T.F.E. slät"", ""Slang ID"": ""3/16\""""}",,171,,2025-11-12 17:41:34
628,84,4200-26-04,,STANDARD,,"{""Artikelnr."": ""4200-26-04"", ""Används med"": ""P.T.F.E. slät"", ""Slang ID"": ""1/4\""""}",,171,,2025-11-12 17:41:34
629,84,4200-26-05,,STANDARD,,"{""Artikelnr."": ""4200-26-05"", ""Används med"": ""P.T.F.E. slät"", ""Slang ID"": ""5/16\""""}",,171,,2025-11-12 17:41:34
630,84,4200-26-06,,STANDARD,,"{""Artikelnr."": ""4200-26-06"", ""Används med"": ""P.T.F.E. slät"", ""Slang ID"": ""3/8\""""}",,171,,2025-11-12 17:41:34
631,84,4200-26-08,,STANDARD,,"{""Artikelnr."": ""4200-26-08"", ""Används med"": ""P.T.F.E. slät"", ""Slang ID"": ""1/2\""""}",,171,,2025-11-12 17:41:34
632,84,4200-26-10,,STANDARD,,"{""Artikelnr."": ""4200-26-10"", ""Används med"": ""P.T.F.E. slät"", ""Slang ID"": ""5/8\""""}",,171,,2025-11-12 17:41:34
633,84,4200-26-12,,STANDARD,,"{""Artikelnr."": ""4200-26-12"", ""Används med"": ""P.T.F.E. slät"", ""Slang ID"": ""3/4\""""}",,171,,2025-11-12 17:41:34
634,84,4200-26-16,,STANDARD,,"{""Artikelnr."": ""4200-26-16"", ""Används med"": ""P.T.F.E. slät"", ""Slang ID"": ""1\""""}",,171,,2025-11-12 17:41:34
635,85,4200-14-03,,STANDARD,,"{""Artikelnr."": ""4200-14-03"", ""Används med"": ""Termoplast R7/R8"", ""Slang ID"": ""3/16\""""}",,171,,2025-11-12 17:41:34
636,85,4200-14-04,,STANDARD,,"{""Artikelnr."": ""4200-14-04"", ""Används med"": ""Termoplast R7/R8"", ""Slang ID"": ""1/4\""""}",,171,,2025-11-12 17:41:34
637,85,4200-14-05,,STANDARD,,"{""Artikelnr."": ""4200-14-05"", ""Används med"": ""Termoplast R7/R8"", ""Slang ID"": ""5/16\""""}",,171,,2025-11-12 17:41:34
638,85,4200-14-06,,STANDARD,,"{""Artikelnr."": ""4200-14-06"", ""Används med"": ""Termoplast R7/R8"", ""Slang ID"": ""3/8\""""}",,171,,2025-11-12 17:41:34
639,85,4200-14-08,,STANDARD,,"{""Artikelnr."": ""4200-14-08"", ""Används med"": ""Termoplast R7/R8"", ""Slang ID"": ""1/2\""""}",,171,,2025-11-12 17:41:34
640,85,4200-14-10,,STANDARD,,"{""Artikelnr."": ""4200-14-10"", ""Används med"": ""Termoplast R7/R8"", ""Slang ID"": ""5/8\""""}",,171,,2025-11-12 17:41:34
641,85,4200-14-12,,STANDARD,,"{""Artikelnr."": ""4200-14-12"", ""Används med"": ""Termoplast R7/R8"", ""Slang ID"": ""3/4""}",,171,,2025-11-12 17:41:34
642,85,4200-14-16,,STANDARD,,"{""Artikelnr."": ""4200-14-16"", ""Används med"": ""Termoplast R7"", ""Slang ID"": ""1\""""}",,171,,2025-11-12 17:41:34
643,85,4200-14-16R8,,STANDARD,,"{""Artikelnr."": ""4200-14-16R8"", ""Används med"": ""Termoplast R8"", ""Slang ID"": ""1\""""}",,171,,2025-11-12 17:41:34
644,86,4200-30-04,,STANDARD,,"{""Artikelnr."": ""4200-30-04"", ""Används med"": ""P.T.F.E. veckad"", ""Slang ID"": ""1/4\""""}",,171,,2025-11-12 17:41:34
645,86,4200-30-06,,STANDARD,,"{""Artikelnr."": ""4200-30-06"", ""Används med"": ""P.T.F.E. veckad"", ""Slang ID"": ""3/8\""""}",,171,,2025-11-12 17:41:34
646,86,4200-30-08,,STANDARD,,"{""Artikelnr."": ""4200-30-08"", ""Används med"": ""P.T.F.E. veckad"", ""Slang ID"": ""1/2\""""}",,171,,2025-11-12 17:41:34
647,86,4200-30-10,,STANDARD,,"{""Artikelnr."": ""4200-30-10"", ""Används med"": ""P.T.F.E. veckad"", ""Slang ID"": ""5/8\""""}",,171,,2025-11-12 17:41:34
648,86,4200-30-12,,STANDARD,,"{""Artikelnr."": ""4200-30-12"", ""Används med"": ""P.T.F.E. veckad"", ""Slang ID"": ""3/4\""""}",,171,,2025-11-12 17:41:34
649,86,4200-30-16,,STANDARD,,"{""Artikelnr."": ""4200-30-16"", ""Används med"": ""P.T.F.E. veckad"", ""Slang ID"": ""1\""""}",,171,,2025-11-12 17:41:34
650,86,4200-30-20,,STANDARD,,"{""Artikelnr."": ""4200-30-20"", ""Används med"": ""P.T.F.E. veckad"", ""Slang ID"": ""1 1/4\""""}",,171,,2025-11-12 17:41:34
651,86,4200-30-24,,STANDARD,,"{""Artikelnr."": ""4200-30-24"", ""Används med"": ""P.T.F.E. veckad"", ""Slang ID"": ""1 1/2\""""}",,171,,2025-11-12 17:41:34
652,86,4200-30-32,,STANDARD,,"{""Artikelnr."": ""4200-30-32"", ""Används med"": ""P.T.F.E. veckad"", ""Slang ID"": ""2\""""}",,171,,2025-11-12 17:41:34
653,87,4200-40-04,,STANDARD,,"{""Artikelnr."": ""4200-40-04"", ""Används med"": ""EN 854 R3"", ""Slang ID"": ""1/4\""""}",,171,,2025-11-12 17:41:34
654,87,4200-40-05,,STANDARD,,"{""Artikelnr."": ""4200-40-05"", ""Används med"": ""EN 854 R3"", ""Slang ID"": ""5/16\""""}",,171,,2025-11-12 17:41:34
655,87,4200-40-06,,STANDARD,,"{""Artikelnr."": ""4200-40-06"", ""Används med"": ""EN 854 R3"", ""Slang ID"": ""3/8\""""}",,171,,2025-11-12 17:41:34
656,87,4200-40-08,,STANDARD,,"{""Artikelnr."": ""4200-40-08"", ""Används med"": ""EN 854 R3"", ""Slang ID"": ""1/2\""""}",,171,,2025-11-12 17:41:34
657,87,4200-40-10,,STANDARD,,"{""Artikelnr."": ""4200-40-10"", ""Används med"": ""EN 854 R3"", ""Slang ID"": ""5/8\""""}",,171,,2025-11-12 17:41:34
658,87,4200-40-12,,STANDARD,,"{""Artikelnr."": ""4200-40-12"", ""Används med"": ""EN 854 R3"", ""Slang ID"": ""3/4\""""}",,171,,2025-11-12 17:41:34
659,87,4200-40-16,,STANDARD,,"{""Artikelnr."": ""4200-40-16"", ""Används med"": ""EN 854 R3"", ""Slang ID"": ""1\""""}",,171,,2025-11-12 17:41:34
660,87,4200-40-20,,STANDARD,,"{""Artikelnr."": ""4200-40-20"", ""Används med"": ""EN 854 R3"", ""Slang ID"": ""1 1/4\""""}",,171,,2025-11-12 17:41:34
661,88,4201-02-03,,STANDARD,,"{""Artikelnr."": ""4201-02-03"", ""Gänga"": ""G 1/8\"""", ""Typ"": ""IR"", ""Slang ID"": ""3/16\""""}",,171,,2025-11-12 17:41:34
662,88,4201-02-04,,STANDARD,,"{""Artikelnr."": ""4201-02-04"", ""Gänga"": ""G 1/8\"""", ""Typ"": ""IR"", ""Slang ID"": ""1/4\""""}",,171,,2025-11-12 17:41:34
663,88,4201-04-03,,STANDARD,,"{""Artikelnr."": ""4201-04-03"", ""Gänga"": ""G 1/4\"""", ""Typ"": ""IR"", ""Slang ID"": ""3/16\""""}",,171,,2025-11-12 17:41:34
664,88,4201-04-04,,STANDARD,,"{""Artikelnr."": ""4201-04-04"", ""Gänga"": ""G 1/4\"""", ""Typ"": ""IR"", ""Slang ID"": ""1/4\""""}",,171,,2025-11-12 17:41:34
665,88,4201-04-05,,STANDARD,,"{""Artikelnr."": ""4201-04-05"", ""Gänga"": ""G 1/4\"""", ""Typ"": ""IR"", ""Slang ID"": ""5/16\""""}",,171,,2025-11-12 17:41:34
666,88,4201-04-06,,STANDARD,,"{""Artikelnr."": ""4201-04-06"", ""Gänga"": ""G 1/4\"""", ""Typ"": ""IR"", ""Slang ID"": ""3/8\""""}",,171,,2025-11-12 17:41:34
667,88,4201-06-04,,STANDARD,,"{""Artikelnr."": ""4201-06-04"", ""Gänga"": ""G 3/8\"""", ""Typ"": ""IR"", ""Slang ID"": ""1/4\""""}",,171,,2025-11-12 17:41:34
668,88,4201-06-05,,STANDARD,,"{""Artikelnr."": ""4201-06-05"", ""Gänga"": ""G 3/8\"""", ""Typ"": ""IR"", ""Slang ID"": ""5/16\""""}",,171,,2025-11-12 17:41:34
669,88,4201-06-06,,STANDARD,,"{""Artikelnr."": ""4201-06-06"", ""Gänga"": ""G 3/8\"""", ""Typ"": ""IR"", ""Slang ID"": ""3/8\""""}",,171,,2025-11-12 17:41:34
670,88,4201-06-08,,STANDARD,,"{""Artikelnr."": ""4201-06-08"", ""Gänga"": ""G 3/8\"""", ""Typ"": ""IR"", ""Slang ID"": ""1/2\""""}",,171,,2025-11-12 17:41:34
671,88,4201-08-04,,STANDARD,,"{""Artikelnr."": ""4201-08-04"", ""Gänga"": ""G 1/2\"""", ""Typ"": ""IR"", ""Slang ID"": ""1/4\""""}",,171,,2025-11-12 17:41:34
672,88,4201-08-06,,STANDARD,,"{""Artikelnr."": ""4201-08-06"", ""Gänga"": ""G 1/2\"""", ""Typ"": ""IR"", ""Slang ID"": ""3/8\""""}",,171,,2025-11-12 17:41:34
673,88,4201-08-065,,STANDARD,,"{""Artikelnr."": ""4201-08-065"", ""Gänga"": ""G 1/2\"""", ""Typ"": ""IR"", ""Slang ID"": ""3/8\"""", ""Nyckelvidd"": ""25 mm""}",,171,,2025-11-12 17:41:34
674,88,4201-08-08,,STANDARD,,"{""Artikelnr."": ""4201-08-08"", ""Gänga"": ""G 1/2\"""", ""Typ"": ""IR"", ""Slang ID"": ""1/2\""""}",,171,,2025-11-12 17:41:34
675,88,4201-08-085,,STANDARD,,"{""Artikelnr."": ""4201-08-085"", ""Gänga"": ""G 1/2\"""", ""Typ"": ""IR"", ""Slang ID"": ""1/2\"""", ""Nyckelvidd"": ""25 mm""}",,171,,2025-11-12 17:41:34
676,88,4201-08-10,,STANDARD,,"{""Artikelnr."": ""4201-08-10"", ""Gänga"": ""G 1/2\"""", ""Typ"": ""IR"", ""Slang ID"": ""5/8\""""}",,171,,2025-11-12 17:41:34
677,88,4201-08-12,,STANDARD,,"{""Artikelnr."": ""4201-08-12"", ""Gänga"": ""G 1/2\"""", ""Typ"": ""IR"", ""Slang ID"": ""3/4\""""}",,171,,2025-11-12 17:41:34
678,88,4201-10-08,,STANDARD,,"{""Artikelnr."": ""4201-10-08"", ""Gänga"": ""G 5/8\"""", ""Typ"": ""IR"", ""Slang ID"": ""1/2\""""}",,171,,2025-11-12 17:41:34
679,88,4201-10-10,,STANDARD,,"{""Artikelnr."": ""4201-10-10"", ""Gänga"": ""G 5/8\"""", ""Typ"": ""IR"", ""Slang ID"": ""5/8\""""}",,171,,2025-11-12 17:41:34
680,88,4201-12-08,,STANDARD,,"{""Artikelnr."": ""4201-12-08"", ""Gänga"": ""G 3/4\"""", ""Typ"": ""IR"", ""Slang ID"": ""1/2\""""}",,171,,2025-11-12 17:41:34
681,88,4201-12-10,,STANDARD,,"{""Artikelnr."": ""4201-12-10"", ""Gänga"": ""G 3/4\"""", ""Typ"": ""IR"", ""Slang ID"": ""5/8\""""}",,171,,2025-11-12 17:41:34
682,88,4201-12-12,,STANDARD,,"{""Artikelnr."": ""4201-12-12"", ""Gänga"": ""G 3/4\"""", ""Typ"": ""IR"", ""Slang ID"": ""3/4\""""}",,171,,2025-11-12 17:41:34
683,88,4201-12-16,,STANDARD,,"{""Artikelnr."": ""4201-12-16"", ""Gänga"": ""G 3/4\"""", ""Typ"": ""IR"", ""Slang ID"": ""1\""""}",,171,,2025-11-12 17:41:34
684,88,4201-16-12,,STANDARD,,"{""Artikelnr."": ""4201-16-12"", ""Gänga"": ""G 1\"""", ""Typ"": ""IR"", ""Slang ID"": ""3/4\""""}",,171,,2025-11-12 17:41:34
685,88,4201-16-16,,STANDARD,,"{""Artikelnr."": ""4201-16-16"", ""Gänga"": ""G 1\"""", ""Typ"": ""IR"", ""Slang ID"": ""1\""""}",,171,,2025-11-12 17:41:34
686,88,4201-20-20,,STANDARD,,"{""Artikelnr."": ""4201-20-20"", ""Gänga"": ""G 1 1/4\"""", ""Typ"": ""IR"", ""Slang ID"": ""1 1/4\""""}",,171,,2025-11-12 17:41:34
687,88,4201-24-24,,STANDARD,,"{""Artikelnr."": ""4201-24-24"", ""Gänga"": ""G 1 1/2\"""", ""Typ"": ""IR"", ""Slang ID"": ""1 1/2\""""}",,171,,2025-11-12 17:41:34
688,88,4201-32-32,,STANDARD,,"{""Artikelnr."": ""4201-32-32"", ""Gänga"": ""G 2\"""", ""Typ"": ""IR"", ""Slang ID"": ""2\""""}",,171,,2025-11-12 17:41:34
